text,label_id
Những người đang nghe chắc là người đó mới chia tay người yêu hoặc là đang buồn vì chuyện khác:(((,2
Anh nhớ em lắm &quot; Én &quot; à 🥺,2
2/12/2024 anh mất em rồi,2
Tui nghe xong ngồi khóc luôn vì mới chia tay,2
Ngày 26/11/2024 ai còn nghe không <br>Tâm trạng buồn quá 😢,2
Tôi đã khóc khi nghe lại những bài hát này 😢 tôi nhớ người ấy người mà tôi có thể nhớ nhưng không được gặp😢,2
3năm r chắc mọi ng không còn nghe nữa r nhỉ😊😇,2
mình vừa mới nghe tí đoạn đầu mà giọng thấy trầm quá mà sắp khóc luôn,2
Tôi thích bài <b>SÀI GÒN ĐAU LÒNG QUÁ</b> 😢,2
Mong em nhớ đến tôi,2
em nhớ anh luôn vui cùng  anh     em   không làm  được  em xin anh đừng đi em bước đi từ  từ   nhớ anh  nhiều  lắm ngày xưa em  rất phúc hạnh    bây giờ gì không em làm  đau lòng anh em rất nhớ anh thôi ngoài anh ra em không yêu ai đâu mà em ước mơ gì qua lại😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭em xin lỗi anh 💔💔💔💔💔💔💔,2
"A xin lỗi vì đã đối xử tệ với e nhiều lần giận dữ với e nhưng thật sự a rất thương e, a rất nhớ e.☺️",2
"Nhớ a, nhớ chúng ta của ngày hôm qua",2
Em nhớ anh lắm á 🥺,2
Nghe bài này mình đã từng rất lụy và nghe lại vẫn bị nỗi đau nhói lên 😢,2
"mới bị thất tình xong....cái kiur ko cs tâm trạng j mở bài nhạc này lun ,rồi trong cứ kỉu mún khóc....vì nhớ người mình iu mà bị chtay🥲",2
"Càng lớn càng thấy nhát trong chuyện tc, để rồi vụt mất đi bao người tốt vs mình. Chán cuộc đời này lắm rồi, mọi thứ đều k suôn sẻ... 😢",2
Rời xa e là cách tôi chọn.vì rời xa tôi e mới có đc hạnh phúc thoii.trong tay tôi hiện tại cũng ko có gì cả.họ có nhan sắt hơn ah giàu hơn ah.và họ sẽ là người châm sóc e hơn những gì ah. Đã làm cho e.chúc cô pé ah hạnh phúc nhá.mạnh mẽ lên nào.......người tình 4năm..tạm biệt e 😊😊😊.,2
Tôi là một người nhìn bên ngoài thì mạnh mẽ nhưng bên trong tôi thật sự yếu đuối tại sao tôi nghe xong thì tôi lại khóc tại sao mik yêu một ng luôn mang cho mik tiếng cười và hứa với mik rằng họ sẽ yêu mik hết cuộc đời nhưng giờ đây họ đag ở đâu tại sao họ gieo cho mik một chút hi vọng xong họ lại tự giập tắt nó là sao vậy 😭😭😭,2
"Em yêu anh bao nhiêu thì anh lại phản bội làm em đau bấy nhiêu, nhiều người nói con gái ko yêu trai nghèo, vậy mà yêu anh em ko nhận bất cứ thứ j từ anh, mà em còn cho ngược lại anh, cuối cùng em nhận lại gì ngoài 2 từ phản bội, em đau quá ❤😢😢",2
tại sao nghe tôi lại khóc nhỉ. tôi thấy tôi vẫn ổn mà,2
mùng 2 tết 2024 anh nhớ em nhớ kỉ niệm 4 năm vừa qua😭,2
"Nghe mà nhớ a quá, những lúc nào mà e tìm thấy a thì a lại biến mất... 😢",2
buồn thatt đấy...=(((,2
"3 năm.e vẫn k quên đc á,e nhớ a lắm chỉ về cái tính trẻ con của e mà đã lm a xa e ,e xl a ,a quay về với e đc k e nhớ a lắm☺️",2
Tôi thì hôm nay lại buồn nên nghe mấy bài này tại sao người tôi thương họ lại ko thương thôi tại sao họ lại nói tôi thế này thế nọ vs ngta tôi bị điên nên ms danh cả đời để yêu anh ta duyên phận tôi và anh ấy ko như mong đợi toàn bị một người mà tôi ghét nhất nó lại cắt đứt đi đường dây tình yêu của tôi dành cho anh ấy,2
Mọi ng đều nghe nhạc khi tâm trạng buồn còn tôi thì lại trong lòng rất vui nhưng rất thích nghe nhạc buồn😂😂😂😂😂,2
"Em sợ 1 mình,em sợ sự im lặng.Em sợ mất anh 😊😊",2
Tâm trạng bình thường nhưng thích nghe nhạc buồn cái tính kì cụt thiệt chứ 😅,2
Bị đổ oan nó đau lắm ah 😊,2
"2 năm r ai còn nghe giống mình không ☺ nếu còn nghe chắc trong lòng có nhiều mớ hỗn độn lắm ha, nma không sao cuộc sống luôn là vậy mà, khi bạn mất đi thứ này thì cuộc đời sẽ bù lại cho bạn những thứ tốt hơn... Cố lên 🥰",2
hmmm cx buồn ☺,2
Khi ck đi ngoại tình và vì nhân tình bỏ vk con nguyên đêm ngồi khóc và nghe bài đúng tâm trạng mới làm mình bình tĩnh lại đk. Yêu anh nhiều nhưng anh luôn cắm sừng hết lần này đến lần khác đau thực  sự,2
"Lúc buồn nghe thấm quá 😢 <a href=""https://www.youtube.com/watch?v=yMLFKDafCx0&amp;t=232"">3:52</a>",2
nghe xong nhớ tui của 2019 ghê,2
Buồn quá nhi ở ơi😢,2
Cuộc sống e vẫn ổn chứ. Hôm nay nhận ra dc 1 điều là .quyết định rời xa e.( để e đi là đúng) vì hiện tại a ko ổn chút nào,2
Mình đã mất đi 1 người mình nghĩ sẽ là mãi mãi,2
"Anh nhớ e lắm 😢 a đã khóc khi e lạnh lùng từ chối tc của a, nhưng ko sao a có lẽ vẫn theo dõi từ xa e. Mong một ngày nào đó cả 2 sẽ có hạnh phúc riêng 😢",2
Hức...tht sự k muốn khóc mà!! Sao nước mắt cứ rơi v hả??^^,2
"Ngày em đi tôi như cái xác không hồn, tôi vẫn là tôi nhưng không còn em bên cạnh. Có lẽ tôi vẫn thầm cầu chúc tất cả điều tốt đẹp sẽ đến với em. Đơn giản vì em là duy nhất.",2
Xin lỗi vì đã nói cùng anh trải qua tất cả nhưng cuối cùng vẫn không thể nắm tay anh cùng đi em biết bây giờ em có làm gì có khóc đi chăng nữa cũng chẳng còn anh vỗ về nữa nên em sẽ cố gắng mong anh sẽ không buồn vì thiếu em lần cuối nhưng em vẫn muốn nói &quot;em yêu anh&quot; thật lòng trước giờ vẫn chưa từng thay đổi mong anh hiểu cho em ở độ tuổi mông lung chúng ta chẳng thể tiếp tục thêm được nữa cảm ơn anh vì đã kiên trì vì em 😊,2
Xin đừng lạnh nhạt với em như thế được không anh? Nếu không thể đến với nhau thì hãy kết thúc sớm cho lòng bớt đau.,2
"Em biết anh không thích nghe những bài nhạc buồn này nhma nếu lỡ một ngày anh đọc được bl này em mong anh có một cuộc ổn định, và em muốn nói rằng em yêu anh môt đứa trẻ 13 tuổi cứ bám theo anh quanh năm suốt thg khi anh có người yêu cũng bám theo và nhắn tin cho anh nhưng anh đâu biết là em yêu anh nhiều đến như nào đâu thật sự em rất mệt nhưng em vẫn luôn coi anh là đặc biệt luôn mãi yêu anh một người chưa baoh yêu em.em muốn anh dịu dàng với em dù chỉ một chút thôi cũng được.",2
Đúng buồn nghe mấy nhạc này phát khóc 😂,2
E nhớ nhé dù cuộc sống hiện tại và sau này có ra sao vẫn luôn có 1 ng luôn dõi theo<br>A nhớ lắm ng đầu tiên a yêu à,2
E đã iu a 10 năm rồi mà e ko nghĩ tới Việc chia tay nhau 😓 ! Đâu nhưng bỏng a đi chung với Vy và là bạn thân của e mà là bạn thân thì lại cướp Ny được ko tức nhiên là ko😓!!!! Rồi chứ mong là hai người iu nhau sẽ ko chia tay nhau đâu như tôi chúc a và Vy mãi mãi là người iu của nhau nhá!☺️ E cũng nói cho a và vy là e sắp đi Mỹ rồi cho a hay luôn thôi tạm biệt a với vy nhá! =))))☺️😔,2
Tự nhiên nhớ em ❤,2
"về tính cách thì mình xin lỗi cậu<br>nm về tình cảm cậu phải xin lỗi tớ<br>dù sao thì mong rằng cậu luôn hạnh phúc vui vẻ mong cậu sẽ nhớ đến mình mà mỉn cười chứ không phải thấy tội lỗi, mình tha thứ cho cậu rồi ấy,chúc cậu hạnh phúc bên nyc nè☺️",2
Nghe nhạc tim mình nó tan nát và đau lắm,2
"Cảm ơn vì tất cả buồn vui, cảm xúc mà cậu đã đem đến cho tớ trong thời gian qua. Nguyện cầu cậu mãi mãi được hạnh phúc, 1 đời an yên. Xin cảm ơn ❤❤",2
Giờ tui nghe cho vui chứ dell khóc đc nữa,2
Tại sao tôi lại nhớ anh ấy rồi khóc một mình tôi yêu anh nhưng rất tiết anh đã lọt vào tay bạn thân em mất rồi nếu anh đọc được mong rằng luôn có  người đơn phương anh ☹☹🤗,2
"Nhiều khi chỉ muốn ôm ai đó khóc thật to.. áp lực quá nhiều <br>Người bên cạnh 6 năm nhưng k thể khóc cùng, không thể ôm 1 cái thật nhẹ nhàng.<br>Cảm xúc không còn như lúc ban đầu, họ đã thay đổi quá nhiều.<br>Cảm xúc lúc này thật tệ <br>Câu chuyện của tôi đúng như kiểu Biển Đại Tây Dương và Thái Bình Dương vậy, dù không thể hoà hợp nhưng cả đời vẫn phải bên nhau.<br>Tôi mới 30t mà phải sống cảm xúc của 1 người 70 vậy.!!!??? <br>Người yêu rồi trở thành chồng mà sao nó lạ quá.!!",2
dù ta đã đến với nhau nhưng lại kh cùng nhau bước tiếp đến cuối con đường tình.Dù cậu đã không còn tình cảm với tôi  nhưng những kỉ niệm đôi ta vẫn sẽ mãi đọng lại sâu trong ký ức của riêng tôi .Tôi sẽ mãi cất giữ thật kĩ câu chuyện của riêng ta . CHÚC CẬU HẠNH PHÚC BÊN NGƯỜI MÌNH ĐÃ CHỌN ❤,2
"Tự nhiên thấy đau lòng , bây giờ nghe nhạc vẫn có thể khóc , tôi cứ nghĩ mình đã không còn biết đau nữa 😢",2
"Ai rồi cũng sẽ hạnh phúc,có thể hạnh phúc của người này là niềm đau của kẻ khác,vì thế bản thân có thể đau nhưng tuyệt đối ko dc làm người khác tổn thương, nhớ nhé<br>TMĐ",2
Buồn nhất là khi CT và khi họ có người yêu mới còn mình thì vẫn cứ lụy tình,2
Anh nhớ em lắm😢,2
Nghe nhạc khóc luôn r đúng tâm trạng cảm xúc ạ😞😞😞😞,2
"thật ra, em không chia tay anh vì cái lý do vô lý đó đâu. Em có lí do riêng của em mà, chỉ tiếc là nó khó nói lắm...",2
Vừa nghe vừa khóc,2
"7 năm 7 năm trôi qua nhanh vậy sao , mất nhau r à 🙂 tại sao vậy tại sao k yêu lại gieo hi vọng đến lâu vậy ... ác lắm ...",2
