text,label_id
Duyên ghê ấy :D, 1
Thật hấp dẫn❤❤❤, 1
"Phong cảnh hữu tình, cảnh đẹp, người đẹp...", 1
Cảnh rất tuyệt vời, 1

Sơ đồ nhà máy nhiệt điện anh Khoai giải thích là vừa đủ làm đề writing của IELTS lun, 1
lên phần tiếp theo đi anh Khoaiiiiii, 1
Khi nào có phần tiếp theo anh Khoai, 1
Hôm nay e đã cày hết tất cả các phần trong liên minh châu âu của a khoai rồi. A hãy ra nhiều hơn đi ạ, 1
Thích vừa ăn cơm vừa xem ah khoai ghê, 1
Bao nhiêu ngày ra một tập vậy anh🥰, 1
A ơi còn phần tiếp theo k a. A ra tiếp đi a  10 ngày r, 1
Cô thấy khoai nấu ăn ngon quá . ❤❤❤, 1
Coi anh khoai tu nhung ngay dau tien ma gio that a thanh cong duc nhu z mung nghe luon😢😢😢, 1
sao mà ảnh đẹp trai quá zậy, 1
nào anh khoai ra phần mới vậy hóng quáaaa, 1
đẳng tích lớp 12 à anh😆, 1
phải có anh khoai thì ăn cơm mới ngon😂❤, 1
đẹp quá ăn cơm ngày nào cũng mở, 1
Anh ik lại bản phùng ik anh Khoai❤❤, 1
Hay, 1
xem bạn khoai mình tiếp thu nhiều điều hay và bổ ích, 1
Bao giờ anh đến phần lan vậy a Khoai ơi kkk, 1
"đẹp quá ạ, luôn hóng video của anh khoai", 1
Đúng dịp có phimm liên quan tới cực quan luôn sự trùng hợp đáng iuuu, 1
"Công nhận Châu Âu, nhất là vùng Bắc Âu, chỗ nào cũng đẹp thật.", 1
"Nếu thích thì các bạn cũng có thể ghé Bảo Lộc trong ngày như mình. Không khí lạnh, đồi núi nhấp nhô chữa lành cũng đỡ ghiền, chi phí cũng rẻ hơn đi Châu Âu 😂", 1
"anh Khoai ơi, Tết up clip nha, Tết em ở nhà bật cho cả nhà xem, hóng lắm ạ ❤️", 1
Mong anh khoai sớm ra vid để e và mn coi chúc a khoai năm mới vui vẻ ❤, 1
"Dạo nì bận học quá trừi nên cứ để dành hôm nay mới coi đượccc. Thiệt sự là clip của anh lúc nào cũng mang năng lượng tích cực cho em hết, siu siu thích Khoai luônn🥺💜", 1
A khoai làm video về thăm khánh ( phùng ) đi ạ 🤩, 1
quá đã, 1
- không biết anh Khoai đã du lịch Ai Cập chưa ta ? Mong anh thấy bình luận của em🎉, 1
"Ý , hoang vắng, tối om mà ko sợ cướp bóc thật là tuyệt luôn á. Đúng nghĩa là hoà mình vào thiên nhiên", 1
"Hành trình của 3 anh em siu dễ thương lun. Anh khoai thì khỏi nói rùi quá tuyệt vời, ảnh tử tế tinh tế dễ sợ. Su thì trầm ít nói nhưng dễ thương, Jayden thì như cái loa, vui nhộn, kéo không khí cho cả nhóm 🥰🥰🥰", 1
"Hiểu sao ảnh ra clip chậm rồi á, càng lúc quay edit càng đẹp 😅😅😅", 1
Cảnh đẹp thật sự luôn đấy, 1
Nhìn mà chỉ biết ước,1
Giọng anh Khoai nghe hay quá,1
Thích xem Khoai toàn cảnh đẹp mê, 1
Thích coi của Khoai, 1
Đẹp quá 😊, 1
"Trời khúc mấy anh cởi trần cầm rỏ quần áo chạy vừa thấy thương vừa thấy buồn cười" , 1
Tui đang coi cái gì vậy đang coi trải nghiệm du lịch mà a Khoai cho học địa chất luôn, 1
Trời ơi phải nói xem Khoai từ lúc mới làm YouTube tới giờ clip ngày càng chất lượng không chỉ về hình ảnh mà nội dung cách a dẫn chuyện nó cuốn ,1 
Hi vọng một ngày nào đó được gặp một lần là mãn nguyện ời, 1
33p “ cứu anh với anh k thấy đường 😂” dth xĩu, 1
"hời ơi có thật là vlog du lịch không anh ơi, sao mà nó điện ảnh mà nó đẹp quá tời quá đắt hà", 1
"Anh làm công việc thế nào để có chi phí đi vậy ạ, em cũng có ước mơ đi khắp thế giới để khám phá như anh🎉🎉", 1
video hay quá anh khoai ơi ra thêm nhiều tâpk nữa đi ạ, 1
Quá tuyệt vời anh ạ, 1
"eo ơi thật sự k ngờ được học lớp khoa học ở vlog định xem chill chill chữa lành đồ đó lun í, ra nhìu vlog như này nha a", 1
ủa rồi làm vlog hay làm phim v anh khoai 😮, 1
Coi khúc mấy ãnh đi tắm lên mà cười hong ngớt 😂😂😂, 1
Ba a chàng dễ thương nha 😍, 1
Ước được đi chổ đấy 1 lần hêhhe, 1
Đẹp quá anh ơi, 1
Thích cách anh Khoai kể từng câu chuyện qua mỗi chuyến đi ý, 1
"iceland này anh đi từ tháng mấy vậy anh ơi, thấy tắm nước nóng kh cần xếp hạng, vắng người thấy đã ghê", 1
thật tuyệt khi được xem hết video của a, 1
"Nâng cấp lên quay bằng camera Cinematic đi a ơi, cho nó xúc xắc 1 thể", 1
Nào có tiền đi đc như v đây, 1
DU LỊCH CHÂU ÂU ĐÃ QUÁ KHOAI ƠI , 1
Du lịch cùng ae Khoai thật thú vị❤, 1
tuyệt zờiiiiiiiii, 1
Ước gì được đi du lịch mấy nơi này cảnh đẹp thật sự luôn, 1
Đẹp trai quáaaaa, 1
Thích xem video của khoai lang thang cực, 1
Chọn chỗ nào không có cắm bảng thì đi thoải mái 😂, 1
"Tr má ơi, thác nước đẹp thiệt chứ, như tranh vẽ", 1
Như tiên cảnh luôn, 1
Công nhận cảnh thẹp thiệt á, 1
Anh không cần chờ mà chỉ cần tua clip của em nhanh là xem được ngay 😂, 1
Đầu tập này em chỉ biết nổi da gà thôi ....Úuuu òooooo...😂😂, 1
Mong a ra tập mới sớm ạaaaa❤❤❤, 1
Helo anh, 1
Đẹp quá a khoai . Chúc a khoai thật nhiều sức khỏe để đi khám phá được nhiều nơi, 1
"Thực sự Video của a Khoai thú vị, chữ lành thật sự, có mà chiếu rạp mình cũng sẵn sàng mua vé xem. Hy vọng 1 ngày nào đó có 1 tập 1 hành trình nào đó, chiếu rạp", 1
Vui vơi Su luôn, 1
Su với Jayden cãi lộn mắc cười quá", 1
Châu Âu đẹp quá em ơi món ăn chắc cũng ngon, 1
Cảnh nơi đây rất kỳ vĩ quá đẹp quá tuyet vời 😊, 1
Ý nghĩa quá ạ theo dõi a gần 10 năm rồi í ạ, 1
"ôi em xin lỗi các anh, nhưng cái khúc các anh ngâm mình xong (34p:30s) đi  sao giống mấy con khỉ quá zạy 😂😂", 1
"chuẩn bị ăn cơm là tìm video anh khoai để xem, còn nghiện hơn xem doremon :)))", 1🥹
Chào anh Khoaii❤❤❤, 1
"Cảm ơn anh khoai đã ra video em rất muốn xem từ lâu, giờ mới biết iceland đồ ăn nghèo nàn đến vậy kk", 1
hay quá a ơi hẹ hẹ, 1
a quay body Su với Jayden mà không quay a khoai nhé lần sau rút kinh nghiệm =), 1
đã quá à iu anh khoai vãiii, 1
tự nhiên cái được học vật lý, 1
nay th Huy tóc bạc ròi =))) khi nào mới đc hội ngộ anh Vinh vậy anh Khoaii, 1
Tới khúc ah khoai tắm suối nước nóng đúng mắt cười 😂😂😂, 1
❌xem clip Khoai ✅ Học khoa học 😂, 1
"Ủa , nhà di động không có nhà vệ sinh?", 1
Ấm mà thúi 😂😂😂😂 cười quá a ơi, 1
“Nó ấm nhưng mà thúi quá” tui nghe tui cười sản á chời e, 1
Nhà mình xài toàn sữa tắm Laiboi😂, 1
Vlog này coi cừi xỉu luôn hhhh, 1
Ảnh đẹp trai mà ảnh tẻn tẻn ảnh hề hước ảnh dễ thương =)))), 1
Ảnh ngại đi tắm đông người nhưng ảnh rủ cả cộng đồng mạng đi tắm chung 😂, 1
Em nghe đồn mùi ở đây thúi như mùi trứng ung thì phải🤣, 1
17p50 team đeo kính nhìn thấy quen quen 😅, 1
Tập này hài quá anh khoai ơi 😂, 1
Coa ai như tui không trời anh khoai đăng clip mà k dám coi để dành sợ coi rồi không đã cái nư 🤣🤣🤣, 1
Xem anh khoai từ lúc gãy chân cho đến bayh lại bị rách tay 😂, 1
Anh Khoai ra vlog 4 tiếng đc k? 40p k đã huhuuu, 1
có 46p à anh Khoai ơii 😭😭, 1
Anh biết không anh cực quang ở iceland khá hiếm luôn gia đình em đi một lần nhưng chưa bao giờ thấy cực quang giống nah khoai luôn á trời hơi buồn nhưng siêu vui luôn nha anh😂❤🎉, 1
"a vừa hóng Iceland vừa hóng phần Châu Âu lắm🤩🤩🤩", 1
"Anh video đang tới khúc ngon luôn mà bị hết rồi 😭😭😭 clip dài thiệt dài nữa đi anh Khoai ơi", 1
"Ra dáng a 2 quá, nhường 2 đứa em ăn mì còn mình thì ăn khoai tây 😂.", 1
"Trời qua e ngồi ngóng quá trời đang xem đến đoạn phun lửa cái e tưởng đt e hư, ai dè a gỡ để sửa, hú hồn, xém hk có chuyện kể bồ nghe 😅", 1
Đề nghị a khoai ra 1 tập 2 tiếng giúp em nha Nhiêu đây coi chưa đã😅, 1
Tôi đề nghị anh ra thêm nhiều nhiều VD hơn nữa😂😂❤, 1
Anh ơi clip đang tới khúc ngon luôn mà bị hết rồi 😭😭😭, 1
a lạnh quá 😂 ayda cứu a với 😂 ayda đau chân quá 😂😂, 1
Nhờ anh Khoai mà e tưởng e đang ở Iceland😂, 1
cái này gọi là tắm suối nước đá thì đúng hơn =))), 1
Anh có thể nào 1 ngày ra 3 video được không ạ? 1 ngày em ăn 3 buổi lận mà anh ra video coi không đủ huhu, 1
Mỗi ngày tới giờ cơm là mở xem 😂 cuốn thật sự mà nó thư giãn 😂, 1
"sáng thứ 7 vừa uống Café vừa xem anh Khoai, aaaaaa quá đã", 1
3 thanh niên loi nhoi đáng yêu quá, 1
cứu anh với cười muốn té ghế luôn, 1
Trời ơi đã ghê qua coi tập cũ vừa rồi đang cuốn muốn coi thêm thì nay ảnh ra luôn 😊, 1
Hôi 🙅‍♀️ Thúiiiiiiii 🙆🏼‍♀️, 1
"Nãy tối em xem hết rồi, giờ em xem lại lần 2 😅", 1
Khoai nấu trông cũng ngon lắm nha😂😂😂😂😂, 1
Xem video a đúng dát vàng bữa cơm =)), 1
dang nam co nang Tien hien ra ben Khoai !🤩🤩🤩, 1
Cực quang tiếp đã waaaaaa anh uiiiiiiii🤩🤩🤩, 1
Mê coi anh đến nổi có 1 tập em cứ xem đi xem lại😂, 1
Coi đi coi lại mấy video của anh Khoai =)) nay thấy có tập mới bay vô coi liền, 1
Đang coi đi vệ sinh vô không thấy video đâu tưởng bị ảo giác, 1
Lúc tắm xong anh Khoai đi lên nói chuyện mắc cười quá 😂, 1
Em xem video anh Khoai tự tin vào bếp nấu ăn hẳn ra. Mỗi tội kết quả hơi khét lẹt nên mẹ em ko cho vào phạm vi khu bếp trừ tủ lạnh ra😅, 1
"Khúc camera bị mờ, tự nhiên em bất giác lau cái cam của máy 😂", 1
"Tui, 65 tuổi, xem lại lần 2. Mê. 🎉🎉🎉", 1
Hôm qua học lịch sử nay học vật lý 🤣, 1
Cậu Jayden này cứ ỏng a ỏng ẹo :)), 1
</a> thương Su quá 😅😅", 1
Hóng lắm luôn 🤪, 1
Mai mốt cho Su bận tả theo cho dễ dàng nha 😢😢😢🤪🤪🤪, 1
Lạnh vậy mà anh tắm dc 😅, 1
Hời ơi ảnh năng xuất quá à😊, 1
</a> nhạc đoạn này quá hay luôn tua đi tua lại 3 4 lần để nghe mới đã🥵", 1
huhu mê vlog của anh quá em xem hết lun siu hay ạaaaaa, 1
Tui đang coi chạy ngang đi với 2n1đ mà miễn thấy anh ra clip là tui bỏ hết tất cả 😅😅, 1
Ko hiểu sao mê các đoạn ăn uống của anh Khoai và mọi người ạ. Xem mà cảm giác như đang được ngồi ăn cùng ảnh á. Nó bị dễ thươnggggg 🫶🏻, 1
Coi pass 2 nhưng mà hào hứng như tập đầu haha, 1
"Nguyên lý sôi của nước Khoai giải thích, mình luôn luôn lắng nghe và hiểu được tí 😂", 1
"/a> anh Khoai đếm quài mà nước không phun lên, cười xĩu😂😂", 1
"Tui đang xem mà tự nhiên biến mất luôn xong lại tưởng bấm nhầm đâu nó mất video", 1
Đừng có la gái Mỹ bắt cóc bây giờ 🤣🤣🤣🤣, 1
6 múi đẹp trai quá 🤣🤣, 1
"Anh Khoai ơi, tự nhiên em thấy 46 phút nó chưa đã cái nư 😂", 1
vừa thức coi bóng đá vừa ngắm visual ảnh ^^ chắc là phần thưởng lúc 2h sáng, 1
3h sáng vẫn đang xem ạ😂, 1
Nay ăn no rồi mới dám coi clip. Chứ 3-4h sáng phải mò đi nấu cơm :)), 1
Mì của người Ý ăn cũng gà của người Ấn nêm theo kiểu người Việt 😂, 1
thật tuyệt vời tôi uống lifebuoy mỗi ngày... ủa nhầm tôi dùng lifebuoy mỗi ngày để tắm và gội kkk, 1
Em đoán là tên lửa mới chết 😂😂, 1
hnay thi xong phải coiiiiiiiiiii, 1
Đang xem dở thì đến giờ coi bóng đá. Giờ coi lại lần 2 do vừa nãy ảnh xoáaaaa, 1
lúc tắm nhìn đã quá 😅 lúc lên mắc cười quá a khoai ơi 😅😅😅😅, 1
Đăng khuya vậy 😂 đang xem U23 Việt Nam đá luôn 😂, 1
"ảnh đăng líp lúc Việt Nam đá, coi xong trận bóng mới thấy líp😂", 1
"<a href=""https://www.youtube.com/watch?v=B81osq4Icks&amp;t=1687"">28:07
</a> Tôy chết trong visual anh ấy ☺️", 1
Em đang xem cái sốt luôn r :))), 1
"Chòi oi khúc đếm số của Su dễ thương vỡiiiiiii", 1
coi tập này xong có động lực ôn bài mai thi ròi anh khoai ơi kkk ❤❤❤, 1
Thích khoai ghê mong khoai ra nhìn vid như z ít quá coi chưa đã🤤🥰🥰, 1
tại sao lại đăng vid lúc 12h đêm vậy anh??? đang tính đi ngủ luôn á, 1
tập này hơi ngắn hóng tập tiếp theo của anh. Mê series này quá di😢😢, 1
Ngóng mãi anh mí ra tập mới😊, 1
cái tay đếm số 1 của anh hơi kì nha anh khoai 😂, 1
hello chú khoai 🫶🏻, 1
Chời ơi đang xem bóng đá mà anh Khoai đánh úp àaaaa, 1
Mỗi lần ăn cơm là mở video của a khoai xem😂😂 ăn mới ngon😂😂, 1
Hông mấy gán 1 tuần ra 2 clip được khum . Chứ ghiền quá coi 1 clip ko đã 😅, 1
may quá nay thức mới xem đc sớm vậy🤤, 1
Mỗi ngày anh có thể đăng 2 video đc k ạ tại ngày em ăn 2 bữa lận, 1
Anh vừa xem đá bóng vừa up video hả anh, 1
xem sớm kkk, 1
AAAAA lại có ròi, 1
Mê quá a Khoai oiii❤, 1
"huhu, nãy em cũng vào kiếm mà hỏng thấy video đâu hết", 1
đang coi cái nó mất tiêu :)), 1
ảnh đánh úp đêm khuya, 1
Nửa đêm ngồi coi Khoai Lang Thang😅😅, 1
"Reup lại nè, hehe hay quá kh lỗi❤❤", 1
quá đã nè Khoai ơi, 1
vừa coi đá banh mà mắc coi anh Khoai quá :v, 1
chờ mãi vid của ảnhhhh, 1
Ít thời lượng quá anh Khoai ơi em muốn như mấy clip trước 2 tiếng cơ 😢, 1
Hú yèeeee, 1
ultr ổng đăng giờ này, 1
Ủa ảnh up lại hả ta? tưởng nay ảnh chơi 2 tập luôn chứ 😂 mừng hụt, 1
"A đăng trễ quá, e để mai xem😂", 1
Mới đăng lại hả ảnh 😅, 1
"ủa em có cảm giác Deja vu hehe, nguyện coi thêm chục lần nha anh Khoai", 1
Xem lại lần 2, 1
"vid trước bị mất ngay khúc đẹp nhưng mà hong sao xem lại lần 2, lần 3,4,5.. luôn cũng được anh ơi hehe", 1
Em đưa anh cuốn passport anh đóng dấu xem như em đến đây rồi được hong 🤭🤭🤭🤭, 1
"Nãy tối em xem hết rồi, giờ em xem lại lần 2 😅", 1
Đăng giờ trễ thế😅 bật có mà ngủ lun kkk, 1
"Dạo này anh Khoai năng suất quá, thức khuya ghê", 1
Khoai đăng lại video à! Nhớ đã coi cách đây cỡ 2 tiếng rồi!, 1
yeye tập mớiiii, 1
1 tiếng trở lên coi mới đã cái nư anh Khoai ơi, 1
hihi đang cày MV tết của anh Khoai thì có thông báo clip mới 🥰, 1
"ước anh Khoai rep 1 lần, 1 lần thôi r em đi ngủ 🥺🥺🥺", 1
Anh đăng khuya thế 😂 đợi em xem xong U23 Việt Nam xong vào xem anh liền, 1
chời ơi em chờ lâu lắm ròyyyyyy, 1
ảnh đăng cái giờ noá linhhh :)))), 1
"Em xem sớmmm, anh Khoai rep em nữaaaa", 1
😂 bình luận đầu tiên a khoai ơi, 1
anh Khoai khum xem đá bóng hả mà canh up vid giờ này thíi, 1
úi em xem đầu tiên !, 1
sớm❤, 1
"khúc đợi nước nóng phun lên, thiệt sự rất hồi hộp luôn bà con cô bác mình ơi.", 1
firstttttt a Khoai oiiiiiiiiiiiiiiiiiiiiiiii, 1
Tui vẫn nghe đi ngủ😂 , 1
Ông tổ của cụ Tích 2026 😅 , 1
Chào anh em 6 năm trước nhé , 1
Một bộ phim quá đỉnh cao , 1
6 năm r vẫn xem đều , 1
Xem đi xem lại vẫn hay , 1
Tết đến là lại xem , 1
Hài để đời , 1
Xem cả trăm lần vẫn không chán , 1
nhanh ha 2026 rồiii , 1
31 tết tât 2026 rôi ai xem cho vui❤😊 , 1
mã đáo thành công , 1
Tuyên bố tôi muộn nhất 😂 , 1
Ui giờ xem lại mới để ý nhạc mở đầu hay quá , 1
hay hay hay , 1
không bao giờ out meta=)))))))))), 1
quắt đại Ka khôn quắt người , 1
Câu Hết Thời Rồi nghe thô nhưng thật :)) , 1
"Dùng bùa, mới ăn thua" , 1
"2025 xem vẫn chất như nc cất,hài hước sâu sắc", 1
Giống Trạng Tí trong Thần đồng đất Việt nhỉ hihi, 1
cuối cùng vẫn bị Tý nằm đằng chuôi 2 ông bạn làm quan. lâu lắm xem vẫn cứ cuốn :Đ, 1
Em năm nay 18 tuổi hồi nhỏ xem vui mà giờ xem lại vừa hay vừa thấm . Đúng chất hài xưa, 1
</a> +1 meme 😂😂", 1
hài ác, 1
2025 có ai còn xem ko kk, 1
2025 xem lại vẫn thấy hay, 1
Tớ còn xem nè, 1
Còn ai ko alooooo, 1
Bác quyềnh nổi tiếng ăn vạ ở làng giếng chùa mà nào hôm nay lành thế. Vác dao săn mấy thằng định ăn quỵt như săn anh tám râu ấy chứ lại 🤣🤣🤣, 1
Hài xưa peak vcl hay vãi🎉🎉🎉🎉🎉 không như hài bây giờ, 1
Hay vc 🤣, 1
xem lại bao lầm vẫn cuốn như lúc mới đầu, 1
Phim thâm mà hay 😂, 1
</a> Ối rồi ôi Quân tử là phải dùng mồm cắn chứ không được dùng chân tay 😂😂😂", 1
vẫn rất vui, 1
Kiếp trước của liên chèo và tony nguyễn à :))), 1
2/8/2025 còn ai đang xem ko nhỉ😄😄😄😄, 1
kaka😂😂, 1
Giờ 3 ông đều quan to quá rùi. 😅, 1
"Tồ hay nhất 😂, tồ nm diễn hay nhất 😂😂", 1
"2025 rồi mà vẫn xem , hẹ hẹ , xem vẫn hài vẫn thâm Thúy ẩn ý =))))))))", 1
😂 nghỉ hè nhưng vẫn ngồi xem lại vì quá hay, 1
"có xuân bắc, tự long là xem hay :v", 1
Anh tồ để bộ râu hít le 😂, 1
</a> thk con tặng bố dôi dép😂😂", 1
2025 đón hè 😂, 1
Ko có ai đâu 😂😂❤, 1
Tôi là người 2025 đã đến xem❤😂😂🎉🎉😊, 1
"Công nhận hài của chú Tự Long, chú Xuân Bắc, chú Trung Hiếu vẫn là hay nhất mọi thời đại❤❤❤", 1
Phim thì hay<br>Nhưng mà chưa hiểu sao lại có lỗi cái vụ quan tri huyện tri phủ nhỉ😂😂, 1
Con tui xem hai😂😂😂😂😂, 1
Thầy ông nội 😂😂😂, 1
"Phim hay quá, 2025 vẫn nhớ🎉", 1
Bi Béo kìa kkk, 1
hay ghê ấy trời ơi, 1
Vẫn rất tuyệt vời 😊😊, 1
Hay quá trời luôn, 1
Siêu phẩm 10 năm vẫn còn nóng, 1
🤣🤣🤣🤣🤣, 1
"Suốt ngày lầu xanh lại còn rủ ta đi cùng, ta không đi thì lại bảo ta không gần dân :)))", 1
Phim hài này hay nhất luôn, 1
Haha 2 bé nhà XB cũng đóng cùng kìa kkk, 1
xem đi xem lại vẫn rất hay ạaaa, 1
HAY HÀI HƯỚC, 1
Xem đi xem lại vẫn k hiểu phạm tồ lại dc lên chức to nhất 😂, 1
Còn tôi vẫn xem, 1
Đã từ rất lâu rồi mới nhớ ra bộ phim hài này nên mò vào xem lại 😂, 1
hài của bác Hồng mãi hay ạ. cháu 2k5 mà xem từ nhỏ đến lớn không chán, 1
xem 2025.... 🥰, 1
1 đống meme, 1
"bao năm rồi xem lại vẫn đỉnh nóc, kịch trần 😄", 1
Mấy năm nay vẫn xem đi xem lại😂, 1
2025 🎉, 1
😍😍😍😍😍😘, 1
Mồng 1 âm lịch tết 2025 còn ai xem k nhỉ hài xưa hay thật sự 😂, 1
M1 năm 2025.đến hẹn lại lên ạ🎉🎉🎉, 1
Hay quá xem nghìn lần không chán, 1
2025 xem vẫn hayyy, 1
Ai đang xem ko😂, 1
Tony nguyễn và liên chèo 😅😅😅😅, 1
2025 vẫn muốn xem lại 😊, 1
2025 vẫn xem có ai k 😌, 1
2025 coi lại vẫn quá hay, 1
tết năm nay vẫn xem, 1
hay, 1
2025 r mà vẫn quay lại đây xem để nhớ 1 thời😢, 1
2025 xem lại❤, 1
2025 rồi ai nhớ hài tết xem lại để 1 👍, 1
thg béo giống fat béo vc ;)), 1
Ai xem 2025 điểm danh❤, 1
🥹 gần Tết rồi em lại lục lại để xem “ không hề biết giận “ với phim này đây, 1
2025 rồi còn ai xem hài này không. Phim hay thật sự❤❤, 1
"Tập này cháu thích ba chú Xuân Bắc, Trung Hiếu, Tự Long nha 😊😊😊", 1
Với t thì hài dân gian là vua của các thể loại hài, 1
2025 xem lại nà, 1
2025 lại xem 😭 phim ý nghĩa v, 1
Vui nhất đoạn lão này là thằng nào ấy nhỉ😂😂😂, 1
"Đến hẹn lại lên,2025 lại mở lên coi mà coi hoài không chán❤❤", 1
2025🎉 còn ai xem ko, 1
2025 xem lại mà vẫn thấy hay, 1
</a> bình thường 😂😂", 1
hay quaaaa, 1
2025 rùi mọi người oiiii☺️, 1
2025 ai còn xem kh 😊, 1
"vẫn là một cái gì đó không thể thiếu trong mỗi dịp tết của mình, xem đi xem lại ko bao h thấy chán", 1
2025 r ai còn xem lại giống mình không 1 phần của kí ức tuổi thơ 😊😊😊, 1
2025 vẫn xem, 1
"nhờ ATVNCG mà thích chú Tự Long hơn x100000 lần nên coi lại, hồi bé thích lắmm", 1
iu🥰🥰🥰, 1
"Tết 2025 rồi xem lại vẫn hay, vẫn ý nghĩa", 1
Phim hay quá, 1
2024 rồi còn ai còn xém ko😅, 1
2025 còn ai xem không ạ 😅, 1
2 tuần nữa 2025🎉🎉, 1
Hay quá đi ❤❤, 1
18/12/2024 điểm danh nào😊còn ai không 😊sắp tết r cày lại thôiii, 1
Đến hẹn lại lên. Năm nào cũng xem lại!!!!!, 1
gần tết xem lại hay qúa, 1
Đại gia Văn Tích mãi đỉnh 😂😂 Tích nổ, 1
</a> xem mà buồn cười 😂😂😂", 1
sắp tết 2025 rồi 🎉🎉🎉 xem cuốn quá, 1
3 chàng ngốc phiên bản Việt Nam, 1
còn hơn 2 tháng nữa là sang tết 2025 bật xem lại luôn bây giờ có sớm quá ko? :)), 1
Sắp sang năm 2025 r còn ai xem ko nhể😄, 1
Phim này vẫn hay như ngày nào!, 1
Phim này buồn cười hay. Cày nhiều lần rồi vẫn thấy buồn cười, 1
